Case ID,Activity,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,variant,variant-index,creator
92,Data Analyst: Configure Segregation System,2023-02-21 17:20:18.000,Variant 15,15,Data Analyst: Configure Segregation System,complete,Variant 15,15,Fluxicon Disco
92,Machine Learning Expert: Configure Development System,2023-02-21 17:20:19.000,Variant 15,15,Machine Learning Expert: Configure Development System,complete,Variant 15,15,Fluxicon Disco
92,Machine Learning Expert: Configure Execution System,2023-02-21 17:20:20.000,Variant 15,15,Machine Learning Expert: Configure Execution System,complete,Variant 15,15,Fluxicon Disco
92,Data Engineer: Configure Monitoring System,2023-02-21 17:20:21.000,Variant 15,15,Data Engineer: Configure Monitoring System,complete,Variant 15,15,Fluxicon Disco
92,Technician: Assign Productivity Level,2023-02-21 17:20:22.000,Variant 15,15,Technician: Assign Productivity Level,complete,Variant 15,15,Fluxicon Disco
92,Data Analyst: Analyze Balance Report,2023-02-21 17:20:23.000,Variant 15,15,Data Analyst: Analyze Balance Report,complete,Variant 15,15,Fluxicon Disco
92,Data Analyst: Analyze Radar Diagram,2023-02-21 17:20:24.000,Variant 15,15,Data Analyst: Analyze Radar Diagram,complete,Variant 15,15,Fluxicon Disco
92,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 17:20:25.000,Variant 15,15,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 15,15,Fluxicon Disco
92,Data Analyst: Configure Segregation System,2023-02-21 17:20:26.000,Variant 15,15,Data Analyst: Configure Segregation System,complete,Variant 15,15,Fluxicon Disco
92,Machine Learning Expert: Configure Development System,2023-02-21 17:20:27.000,Variant 15,15,Machine Learning Expert: Configure Development System,complete,Variant 15,15,Fluxicon Disco
92,Machine Learning Expert: Configure Execution System,2023-02-21 17:20:28.000,Variant 15,15,Machine Learning Expert: Configure Execution System,complete,Variant 15,15,Fluxicon Disco
92,Data Engineer: Configure Monitoring System,2023-02-21 17:20:29.000,Variant 15,15,Data Engineer: Configure Monitoring System,complete,Variant 15,15,Fluxicon Disco
92,End,2023-02-21 17:20:29.000,Variant 15,15,End,complete,Variant 15,15,Fluxicon Disco
50,Start,2023-02-21 10:20:00.000,Variant 16,16,Start,complete,Variant 16,16,Fluxicon Disco
50,PR Clerk: Register new customer,2023-02-21 10:20:01.000,Variant 16,16,PR Clerk: Register new customer,complete,Variant 16,16,Fluxicon Disco
50,IT Specialist: Configure Sensors,2023-02-21 10:20:02.000,Variant 16,16,IT Specialist: Configure Sensors,complete,Variant 16,16,Fluxicon Disco
50,IT Specialist: Configure System Addresses,2023-02-21 10:20:03.000,Variant 16,16,IT Specialist: Configure System Addresses,complete,Variant 16,16,Fluxicon Disco
50,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 10:20:04.000,Variant 16,16,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 16,16,Fluxicon Disco
50,Data Analyst: Configure Segregation System,2023-02-21 10:20:05.000,Variant 16,16,Data Analyst: Configure Segregation System,complete,Variant 16,16,Fluxicon Disco
50,Machine Learning Expert: Configure Development System,2023-02-21 10:20:06.000,Variant 16,16,Machine Learning Expert: Configure Development System,complete,Variant 16,16,Fluxicon Disco
50,Machine Learning Expert: Configure Execution System,2023-02-21 10:20:07.000,Variant 16,16,Machine Learning Expert: Configure Execution System,complete,Variant 16,16,Fluxicon Disco
50,Data Engineer: Configure Monitoring System,2023-02-21 10:20:08.000,Variant 16,16,Data Engineer: Configure Monitoring System,complete,Variant 16,16,Fluxicon Disco
50,Technician: Assign Productivity Level,2023-02-21 10:20:09.000,Variant 16,16,Technician: Assign Productivity Level,complete,Variant 16,16,Fluxicon Disco
50,Data Engineer: Evaluate Model Performance,2023-02-21 10:20:10.000,Variant 16,16,Data Engineer: Evaluate Model Performance,complete,Variant 16,16,Fluxicon Disco
50,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 10:20:11.000,Variant 16,16,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 16,16,Fluxicon Disco
50,Data Analyst: Configure Segregation System,2023-02-21 10:20:12.000,Variant 16,16,Data Analyst: Configure Segregation System,complete,Variant 16,16,Fluxicon Disco
50,Machine Learning Expert: Configure Development System,2023-02-21 10:20:13.000,Variant 16,16,Machine Learning Expert: Configure Development System,complete,Variant 16,16,Fluxicon Disco
50,Machine Learning Expert: Configure Execution System,2023-02-21 10:20:14.000,Variant 16,16,Machine Learning Expert: Configure Execution System,complete,Variant 16,16,Fluxicon Disco
50,Data Engineer: Configure Monitoring System,2023-02-21 10:20:15.000,Variant 16,16,Data Engineer: Configure Monitoring System,complete,Variant 16,16,Fluxicon Disco
50,Technician: Assign Productivity Level,2023-02-21 10:20:16.000,Variant 16,16,Technician: Assign Productivity Level,complete,Variant 16,16,Fluxicon Disco
50,Data Engineer: Evaluate Model Performance,2023-02-21 10:20:17.000,Variant 16,16,Data Engineer: Evaluate Model Performance,complete,Variant 16,16,Fluxicon Disco
50,End,2023-02-21 10:20:17.000,Variant 16,16,End,complete,Variant 16,16,Fluxicon Disco
70,Start,2023-02-21 13:40:00.000,Variant 1,1,Start,complete,Variant 1,1,Fluxicon Disco
70,PR Clerk: Register new customer,2023-02-21 13:40:01.000,Variant 1,1,PR Clerk: Register new customer,complete,Variant 1,1,Fluxicon Disco
70,IT Specialist: Configure Sensors,2023-02-21 13:40:02.000,Variant 1,1,IT Specialist: Configure Sensors,complete,Variant 1,1,Fluxicon Disco
70,IT Specialist: Configure System Addresses,2023-02-21 13:40:03.000,Variant 1,1,IT Specialist: Configure System Addresses,complete,Variant 1,1,Fluxicon Disco
70,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 13:40:04.000,Variant 1,1,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 1,1,Fluxicon Disco
70,Data Analyst: Configure Segregation System,2023-02-21 13:40:05.000,Variant 1,1,Data Analyst: Configure Segregation System,complete,Variant 1,1,Fluxicon Disco
70,Machine Learning Expert: Configure Development System,2023-02-21 13:40:06.000,Variant 1,1,Machine Learning Expert: Configure Development System,complete,Variant 1,1,Fluxicon Disco
70,Machine Learning Expert: Configure Execution System,2023-02-21 13:40:07.000,Variant 1,1,Machine Learning Expert: Configure Execution System,complete,Variant 1,1,Fluxicon Disco
70,Data Engineer: Configure Monitoring System,2023-02-21 13:40:08.000,Variant 1,1,Data Engineer: Configure Monitoring System,complete,Variant 1,1,Fluxicon Disco
70,End,2023-02-21 13:40:08.000,Variant 1,1,End,complete,Variant 1,1,Fluxicon Disco
72,Start,2023-02-21 14:00:00.000,Variant 10,10,Start,complete,Variant 10,10,Fluxicon Disco
72,PR Clerk: Register new customer,2023-02-21 14:00:01.000,Variant 10,10,PR Clerk: Register new customer,complete,Variant 10,10,Fluxicon Disco
72,IT Specialist: Configure Sensors,2023-02-21 14:00:02.000,Variant 10,10,IT Specialist: Configure Sensors,complete,Variant 10,10,Fluxicon Disco
72,IT Specialist: Configure System Addresses,2023-02-21 14:00:03.000,Variant 10,10,IT Specialist: Configure System Addresses,complete,Variant 10,10,Fluxicon Disco
72,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 14:00:04.000,Variant 10,10,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 10,10,Fluxicon Disco
72,Data Analyst: Configure Segregation System,2023-02-21 14:00:05.000,Variant 10,10,Data Analyst: Configure Segregation System,complete,Variant 10,10,Fluxicon Disco
72,Machine Learning Expert: Configure Development System,2023-02-21 14:00:06.000,Variant 10,10,Machine Learning Expert: Configure Development System,complete,Variant 10,10,Fluxicon Disco
72,Machine Learning Expert: Configure Execution System,2023-02-21 14:00:07.000,Variant 10,10,Machine Learning Expert: Configure Execution System,complete,Variant 10,10,Fluxicon Disco
72,Data Engineer: Configure Monitoring System,2023-02-21 14:00:08.000,Variant 10,10,Data Engineer: Configure Monitoring System,complete,Variant 10,10,Fluxicon Disco
72,Technician: Assign Productivity Level,2023-02-21 14:00:09.000,Variant 10,10,Technician: Assign Productivity Level,complete,Variant 10,10,Fluxicon Disco
72,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 14:00:10.000,Variant 10,10,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 10,10,Fluxicon Disco
72,Data Analyst: Configure Segregation System,2023-02-21 14:00:11.000,Variant 10,10,Data Analyst: Configure Segregation System,complete,Variant 10,10,Fluxicon Disco
72,Machine Learning Expert: Configure Development System,2023-02-21 14:00:12.000,Variant 10,10,Machine Learning Expert: Configure Development System,complete,Variant 10,10,Fluxicon Disco
72,Machine Learning Expert: Configure Execution System,2023-02-21 14:00:13.000,Variant 10,10,Machine Learning Expert: Configure Execution System,complete,Variant 10,10,Fluxicon Disco
72,Data Engineer: Configure Monitoring System,2023-02-21 14:00:14.000,Variant 10,10,Data Engineer: Configure Monitoring System,complete,Variant 10,10,Fluxicon Disco
72,Technician: Assign Productivity Level,2023-02-21 14:00:15.000,Variant 10,10,Technician: Assign Productivity Level,complete,Variant 10,10,Fluxicon Disco
72,Data Analyst: Analyze Balance Report,2023-02-21 14:00:16.000,Variant 10,10,Data Analyst: Analyze Balance Report,complete,Variant 10,10,Fluxicon Disco
72,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 14:00:17.000,Variant 10,10,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 10,10,Fluxicon Disco
72,Data Analyst: Configure Segregation System,2023-02-21 14:00:18.000,Variant 10,10,Data Analyst: Configure Segregation System,complete,Variant 10,10,Fluxicon Disco
72,Machine Learning Expert: Configure Development System,2023-02-21 14:00:19.000,Variant 10,10,Machine Learning Expert: Configure Development System,complete,Variant 10,10,Fluxicon Disco
72,Machine Learning Expert: Configure Execution System,2023-02-21 14:00:20.000,Variant 10,10,Machine Learning Expert: Configure Execution System,complete,Variant 10,10,Fluxicon Disco
72,Data Engineer: Configure Monitoring System,2023-02-21 14:00:21.000,Variant 10,10,Data Engineer: Configure Monitoring System,complete,Variant 10,10,Fluxicon Disco
72,Technician: Assign Productivity Level,2023-02-21 14:00:22.000,Variant 10,10,Technician: Assign Productivity Level,complete,Variant 10,10,Fluxicon Disco
72,Data Engineer: Evaluate Model Performance,2023-02-21 14:00:23.000,Variant 10,10,Data Engineer: Evaluate Model Performance,complete,Variant 10,10,Fluxicon Disco
72,End,2023-02-21 14:00:23.000,Variant 10,10,End,complete,Variant 10,10,Fluxicon Disco
30,Start,2023-02-20 15:00:00.000,Variant 11,11,Start,complete,Variant 11,11,Fluxicon Disco
30,PR Clerk: Register new customer,2023-02-20 15:00:01.000,Variant 11,11,PR Clerk: Register new customer,complete,Variant 11,11,Fluxicon Disco
30,IT Specialist: Configure Sensors,2023-02-20 15:00:02.000,Variant 11,11,IT Specialist: Configure Sensors,complete,Variant 11,11,Fluxicon Disco
30,IT Specialist: Configure System Addresses,2023-02-20 15:00:03.000,Variant 11,11,IT Specialist: Configure System Addresses,complete,Variant 11,11,Fluxicon Disco
30,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 15:00:04.000,Variant 11,11,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 11,11,Fluxicon Disco
30,Data Analyst: Configure Segregation System,2023-02-20 15:00:05.000,Variant 11,11,Data Analyst: Configure Segregation System,complete,Variant 11,11,Fluxicon Disco
30,Machine Learning Expert: Configure Development System,2023-02-20 15:00:06.000,Variant 11,11,Machine Learning Expert: Configure Development System,complete,Variant 11,11,Fluxicon Disco
30,Machine Learning Expert: Configure Execution System,2023-02-20 15:00:07.000,Variant 11,11,Machine Learning Expert: Configure Execution System,complete,Variant 11,11,Fluxicon Disco
30,Data Engineer: Configure Monitoring System,2023-02-20 15:00:08.000,Variant 11,11,Data Engineer: Configure Monitoring System,complete,Variant 11,11,Fluxicon Disco
30,Technician: Assign Productivity Level,2023-02-20 15:00:09.000,Variant 11,11,Technician: Assign Productivity Level,complete,Variant 11,11,Fluxicon Disco
30,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 15:00:10.000,Variant 11,11,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 11,11,Fluxicon Disco
30,Data Analyst: Configure Segregation System,2023-02-20 15:00:11.000,Variant 11,11,Data Analyst: Configure Segregation System,complete,Variant 11,11,Fluxicon Disco
30,Machine Learning Expert: Configure Development System,2023-02-20 15:00:12.000,Variant 11,11,Machine Learning Expert: Configure Development System,complete,Variant 11,11,Fluxicon Disco
30,Machine Learning Expert: Configure Execution System,2023-02-20 15:00:13.000,Variant 11,11,Machine Learning Expert: Configure Execution System,complete,Variant 11,11,Fluxicon Disco
30,Data Engineer: Configure Monitoring System,2023-02-20 15:00:14.000,Variant 11,11,Data Engineer: Configure Monitoring System,complete,Variant 11,11,Fluxicon Disco
30,Technician: Assign Productivity Level,2023-02-20 15:00:15.000,Variant 11,11,Technician: Assign Productivity Level,complete,Variant 11,11,Fluxicon Disco
30,Data Analyst: Analyze Balance Report,2023-02-20 15:00:16.000,Variant 11,11,Data Analyst: Analyze Balance Report,complete,Variant 11,11,Fluxicon Disco
30,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 15:00:17.000,Variant 11,11,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 11,11,Fluxicon Disco
30,Data Analyst: Configure Segregation System,2023-02-20 15:00:18.000,Variant 11,11,Data Analyst: Configure Segregation System,complete,Variant 11,11,Fluxicon Disco
30,Machine Learning Expert: Configure Development System,2023-02-20 15:00:19.000,Variant 11,11,Machine Learning Expert: Configure Development System,complete,Variant 11,11,Fluxicon Disco
30,Machine Learning Expert: Configure Execution System,2023-02-20 15:00:20.000,Variant 11,11,Machine Learning Expert: Configure Execution System,complete,Variant 11,11,Fluxicon Disco
30,Data Engineer: Configure Monitoring System,2023-02-20 15:00:21.000,Variant 11,11,Data Engineer: Configure Monitoring System,complete,Variant 11,11,Fluxicon Disco
30,End,2023-02-20 15:00:21.000,Variant 11,11,End,complete,Variant 11,11,Fluxicon Disco
51,Start,2023-02-21 10:30:00.000,Variant 17,17,Start,complete,Variant 17,17,Fluxicon Disco
51,Technician: Assign Productivity Level,2023-02-21 10:30:01.000,Variant 17,17,Technician: Assign Productivity Level,complete,Variant 17,17,Fluxicon Disco
51,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 10:30:02.000,Variant 17,17,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 17,17,Fluxicon Disco
51,Data Analyst: Configure Segregation System,2023-02-21 10:30:03.000,Variant 17,17,Data Analyst: Configure Segregation System,complete,Variant 17,17,Fluxicon Disco
51,Machine Learning Expert: Configure Development System,2023-02-21 10:30:04.000,Variant 17,17,Machine Learning Expert: Configure Development System,complete,Variant 17,17,Fluxicon Disco
51,Machine Learning Expert: Configure Execution System,2023-02-21 10:30:05.000,Variant 17,17,Machine Learning Expert: Configure Execution System,complete,Variant 17,17,Fluxicon Disco
51,Data Engineer: Configure Monitoring System,2023-02-21 10:30:06.000,Variant 17,17,Data Engineer: Configure Monitoring System,complete,Variant 17,17,Fluxicon Disco
51,Technician: Assign Productivity Level,2023-02-21 10:30:07.000,Variant 17,17,Technician: Assign Productivity Level,complete,Variant 17,17,Fluxicon Disco
51,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 10:30:08.000,Variant 17,17,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 17,17,Fluxicon Disco
51,Data Analyst: Configure Segregation System,2023-02-21 10:30:09.000,Variant 17,17,Data Analyst: Configure Segregation System,complete,Variant 17,17,Fluxicon Disco
51,Machine Learning Expert: Configure Development System,2023-02-21 10:30:10.000,Variant 17,17,Machine Learning Expert: Configure Development System,complete,Variant 17,17,Fluxicon Disco
51,Machine Learning Expert: Configure Execution System,2023-02-21 10:30:11.000,Variant 17,17,Machine Learning Expert: Configure Execution System,complete,Variant 17,17,Fluxicon Disco
