,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
213,"frozenset({'26000036', '26000042', '28000008', '26000062'})",frozenset({'26000046'}),0.0134,0.0949,0.0131,0.9776119402985075,10.301495682808298,0.01182834,40.42780000000008
214,"frozenset({'26000036', '28000008', '26000062', '26000046'})",frozenset({'26000042'}),0.01335,0.1769,0.0131,0.9812734082397003,5.547051488070664,0.010738385,43.95353999999989
215,"frozenset({'26000062', '26000042', '28000008', '26000046'})",frozenset({'26000036'}),0.0143,0.0411,0.0131,0.9160839160839161,22.28914637673762,0.01251227,11.426891666666675
216,"frozenset({'26000036', '26000042', '26000062'})","frozenset({'28000008', '26000046'})",0.01485,0.0397,0.0131,0.8821548821548821,22.22052599886353,0.012510455,8.148831428571429
217,"frozenset({'26000036', '26000062', '26000046'})","frozenset({'26000042', '28000008'})",0.01495,0.06735,0.0131,0.8762541806020068,13.010455539747689,0.0120931175,7.536820270270275
218,"frozenset({'26000036', '28000008', '26000062'})","frozenset({'26000042', '26000046'})",0.0138,0.0435,0.0131,0.9492753623188407,21.8224221222722,0.0124997,18.856714285714325
219,"frozenset({'26000062', '28000008', '26000046'})","frozenset({'26000036', '26000042'})",0.01575,0.02415,0.0131,0.8317460317460318,34.44082947188537,0.0127196375,5.799863207547172
220,"frozenset({'26000036', '26000062', '26000042', '26000004', '26000046'})",frozenset({'28000008'}),0.0139,0.28105,0.013,0.935251798561151,3.3277060969975127,0.009093404999999999,11.103783333333325
221,"frozenset({'26000036', '26000062', '26000042', '26000004', '28000008'})",frozenset({'26000046'}),0.0133,0.0949,0.013,0.9774436090225564,10.299721907508498,0.01173783,40.1261000000001
222,"frozenset({'26000036', '26000062', '26000042', '26000046', '28000008'})",frozenset({'26000004'}),0.0131,0.11605,0.013,0.9923664122137403,8.551197003134341,0.011479745,115.79744999999812
223,"frozenset({'26000036', '26000062', '26000004', '26000046', '28000008'})",frozenset({'26000042'}),0.0132,0.1769,0.013,0.9848484848484849,5.567261078849547,0.01066492,54.324600000000046
224,"frozenset({'26000062', '26000042', '26000004', '26000046', '28000008'})",frozenset({'26000036'}),0.0135,0.0411,0.013,0.9629629629629629,23.429755789853115,0.012445149999999999,25.89029999999996
225,"frozenset({'26000036', '26000004', '26000042', '26000062'})","frozenset({'28000008', '26000046'})",0.0144,0.0397,0.013,0.9027777777777778,22.739994402462916,0.01242832,9.877371428571431
226,"frozenset({'26000036', '26000042', '26000062', '26000046'})","frozenset({'26000004', '28000008'})",0.01435,0.0612,0.013,0.9059233449477352,14.802669035093713,0.012121779999999999,9.979096296296296
227,"frozenset({'26000036', '26000042', '28000008', '26000062'})","frozenset({'26000004', '26000046'})",0.0134,0.0332,0.013,0.9701492537313432,29.221363064197085,0.01255512,32.387799999999906
228,"frozenset({'26000036', '26000004', '26000062', '26000046'})","frozenset({'26000042', '28000008'})",0.0143,0.06735,0.013,0.9090909090909091,13.49800904366606,0.012036894999999999,10.259149999999996
229,"frozenset({'26000036', '26000004', '28000008', '26000062'})","frozenset({'26000042', '26000046'})",0.01355,0.0435,0.013,0.959409594095941,22.05539296772278,0.012410575,23.564681818181814
230,"frozenset({'26000036', '28000008', '26000062', '26000046'})","frozenset({'26000004', '26000042'})",0.01335,0.0522,0.013,0.9737827715355805,18.654842366582,0.012303129999999999,36.15179999999991
231,"frozenset({'26000062', '26000004', '26000042', '26000046'})","frozenset({'26000036', '28000008'})",0.01535,0.0272,0.013,0.8469055374592833,31.136232994826596,0.01258248,6.354246808510635
232,"frozenset({'26000062', '26000004', '26000042', '28000008'})","frozenset({'26000036', '26000046'})",0.0152,0.0253,0.013,0.8552631578947368,33.80486790097774,0.012615439999999999,6.734290909090909
233,"frozenset({'26000062', '26000042', '28000008', '26000046'})","frozenset({'26000036', '26000004'})",0.0143,0.02595,0.013,0.9090909090909091,35.032404974601505,0.012628915,10.714549999999996
234,"frozenset({'26000062', '26000004', '28000008', '26000046'})","frozenset({'26000036', '26000042'})",0.014,0.02415,0.013,0.9285714285714285,38.450162673765156,0.0126619,13.661899999999985
235,"frozenset({'26000036', '26000042', '26000062'})","frozenset({'26000004', '28000008', '26000046'})",0.01485,0.0243,0.013,0.8754208754208753,36.02555042884261,0.012639145,7.831970270270264
236,"frozenset({'26000036', '26000004', '26000062'})","frozenset({'26000042', '28000008', '26000046'})",0.0152,0.02645,0.013,0.8552631578947368,32.33509103571784,0.01259796,6.726345454545455
237,"frozenset({'26000036', '26000062', '26000046'})","frozenset({'26000004', '26000042', '28000008'})",0.01495,0.0345,0.013,0.8695652173913043,25.204788909892876,0.012484225,7.402166666666665
238,"frozenset({'26000036', '28000008', '26000062'})","frozenset({'26000004', '26000042', '26000046'})",0.0138,0.02665,0.013,0.9420289855072463,35.34817956875221,0.01263223,16.79028749999999
239,"frozenset({'26000062', '28000008', '26000046'})","frozenset({'26000036', '26000004', '26000042'})",0.01575,0.0224,0.013,0.8253968253968254,36.848072562358276,0.012647199999999999,5.598981818181817
240,"frozenset({'26000036', '26000004', '26000062', '28000009'})",frozenset({'28000008'}),0.0138,0.28105,0.01275,0.9239130434782609,3.287361834115854,0.008871509999999999,9.449057142857143
241,"frozenset({'26000036', '28000008', '26000062', '28000009'})",frozenset({'26000004'}),0.01275,0.11605,0.01275,1.0,8.616975441619992,0.011270362499999999,inf
242,"frozenset({'26000036', '26000004', '28000008', '26000062'})",frozenset({'28000009'}),0.01355,0.08715,0.01275,0.940959409594096,10.79700986338607,0.0115691175,15.461396875000005
243,"frozenset({'28000009', '26000004', '28000008', '26000062'})",frozenset({'26000036'}),0.0132,0.0411,0.01275,0.9659090909090908,23.501437735014377,0.01220748,28.127733333333264
244,"frozenset({'26000036', '26000062', '28000009'})","frozenset({'26000004', '28000008'})",0.0139,0.0612,0.01275,0.9172661870503597,14.988009592326138,0.01189932,11.34723478260869
245,"frozenset({'26000036', '26000004', '26000062'})","frozenset({'28000009', '28000008'})",0.0152,0.0339,0.01275,0.8388157894736842,24.74382859804378,0.01223472,5.9937632653061215
246,"frozenset({'26000036', '28000008', '26000062'})","frozenset({'28000009', '26000004'})",0.0138,0.02875,0.01275,0.9239130434782609,32.13610586011342,0.01235325,12.764999999999999
247,"frozenset({'28000009', '26000004', '26000062'})","frozenset({'26000036', '28000008'})",0.01485,0.0272,0.01275,0.8585858585858586,31.565656565656568,0.012346079999999999,6.879085714285713
248,"frozenset({'28000009', '28000008', '26000062'})","frozenset({'26000036', '26000004'})",0.0137,0.02595,0.01275,0.9306569343065693,35.86346567655373,0.012394484999999998,14.046826315789456
249,"frozenset({'26000036', '26000062', '26000046', '28000009'})",frozenset({'28000008'}),0.0134,0.28105,0.01255,0.9365671641791045,3.3323862806586173,0.00878393,11.334035294117644
250,"frozenset({'26000036', '28000008', '26000062', '28000009'})",frozenset({'26000046'}),0.01275,0.0949,0.01255,0.9843137254901961,10.372115126345587,0.011340025,57.700125000000206
251,"frozenset({'26000036', '28000008', '26000062', '26000046'})",frozenset({'28000009'}),0.01335,0.08715,0.01255,0.9400749063670412,10.786860658256352,0.0113865475,15.23318437499999
