index,rank,troop,building,spell,common,rare,epic,legendary,elixir,conf_synergy,lift_synergy,levelSum,avgSpeed,avgSpellDuration,totalHP,totalDMG,avgAS,totalUnitsCount,abilityCount,avgRange,totalGroundT,totalAirT,totalBuildingT,totalBuffCount,totalProjectiles
1072,Master,6,0,2,5,2,1,0,4.125,0.0,0.0,104,72.5,2.0,8080,1863,1.3833333333333335,13,0,3200.0,8,5,2,1,1
1073,Challenger,6,0,2,1,2,5,0,4.982142857142857,425.20380280743666,10627.69730574394,88,67.5,0.0,10894,2082,1.8166666666666667,11,1,1768.75,7,4,3,1,2
1074,Challenger,5,1,2,2,1,3,2,3.75,10901.996298285076,286459.507767359,102,69.0,10.0,9031,2341,1.4000000000000001,5,3,3431.25,8,3,1,0,2
1075,Challenger,6,1,1,0,3,0,5,4.0,3007.8059259068964,75881.85517734115,69,75.0,15.0,8510,1701,1.385714285714286,6,4,3106.25,8,3,0,0,1
1076,Challenger,6,0,2,2,2,3,1,4.0,0.0,0.0,95,75.0,0.0,7874,2415,1.25,24,2,2125.0,8,4,0,1,1
1077,Challenger,7,0,1,0,2,5,1,3.875,0.0,0.0,84,68.57142857142857,6.0,8251,1981,1.342857142857143,13,3,2543.75,8,4,2,1,0
1078,Challenger,5,0,3,2,1,5,0,4.267857142857143,0.0,0.0,100,69.0,2.0,9293,2031,1.7399999999999998,10,1,2237.5,7,3,3,2,2
1079,Master,6,0,2,3,3,2,0,4.25,422.63664780209837,5029.50513448953,104,72.5,0.75,10345,2446,1.6333333333333335,10,1,2706.25,8,5,1,0,2
1080,Challenger,6,0,2,2,3,0,3,3.75,8569.61768866972,283068.3309635718,92,95.0,0.0,6871,2457,1.6666666666666667,17,2,2481.25,8,3,1,0,2
1081,Challenger,5,0,3,3,0,3,2,3.25,2181.1831627868464,71569.45900989778,97,78.0,0.0,4935,1654,1.3399999999999999,23,2,2550.0,8,3,0,1,2
1082,Master,4,1,3,3,2,1,2,3.25,33327.63580436277,858728.2655112799,103,90.0,7.5,4934,2895,1.2,8,2,3325.0,8,4,0,0,3
1083,Master,5,1,2,1,5,1,1,4.125,8587.279588288127,340645.7543333879,104,87.0,10.0,8828,2519,1.3499999999999999,10,0,3131.25,8,4,2,0,2
1084,Challenger,8,0,0,2,3,3,0,4.125,0.0,0.0,102,93.75,0.0,5626,1464,1.1749999999999998,36,1,2093.75,8,3,2,0,0
1085,Master,5,0,3,0,1,5,2,4.25,7884.430942810867,197018.79647463936,102,63.0,0.8666666666666667,10459,1484,1.64,5,3,3368.75,8,6,1,1,2
1086,Challenger,5,0,3,1,0,2,5,4.375,11778.913065131363,318950.6950554247,81,63.0,0.5,10078,1857,1.3599999999999999,5,4,3000.0,8,4,0,1,2
1087,Master,5,1,2,3,1,3,1,4.375,552.9504735088599,6743.417958679188,104,69.0,10.5,11532,1986,1.7666666666666666,19,1,2881.25,8,5,1,0,2
1088,Challenger,5,1,2,2,1,4,1,3.875,57.93624600231859,557.9349240857765,104,90.0,17.666666666666668,7510,2413,2.4,9,3,1975.0,8,3,1,2,1
1089,Challenger,6,0,2,1,2,4,1,4.5,1108.42853826323,50447.63087099876,97,67.5,2.0,7338,4279,1.9000000000000001,25,3,2300.0,8,4,1,1,1
1090,Challenger,7,0,1,1,2,4,1,4.0,0.8918918918918919,5.77009541889394,103,70.71428571428571,4.0,11981,2564,1.8428571428571427,11,3,3087.5,8,5,2,1,0
1091,Master,5,1,2,0,3,2,3,4.125,2671.736517201251,107918.64853850208,104,78.0,7.166666666666667,9507,1639,2.6999999999999997,5,3,3425.0,8,4,1,0,2
1092,Master,5,1,2,2,2,2,2,3.5,0.0,0.0,104,72.0,13.333333333333334,8921,2908,3.1666666666666665,21,1,2275.0,8,3,1,1,1
1093,Challenger,6,1,1,3,2,1,2,4.125,0.0,0.0,93,72.5,15.0,9674,3024,1.8428571428571427,6,4,4500.0,8,5,0,0,1
1094,Challenger,7,0,1,1,5,1,1,4.625,0.0,0.0,101,81.42857142857143,0.0,11139,4461,1.5714285714285714,7,3,3100.0,8,4,1,0,1
1095,Master,4,2,2,5,1,1,1,3.0,34409.27346951971,1256494.1555536843,103,82.5,15.0,6065,2104,0.8500000000000001,7,1,4075.0,8,4,0,0,2
1096,Challenger,8,0,0,2,4,1,1,4.375,0.0,0.0,100,86.25,0.0,10890,2793,1.3875,14,1,1918.75,8,3,1,0,0
1097,Challenger,7,0,1,4,1,2,1,4.25,1749.9818760102462,43717.79927069512,86,72.85714285714286,0.0,11782,2934,1.9142857142857144,11,1,2231.25,8,3,1,1,0
1098,Master,6,0,2,2,2,3,1,3.625,2311.7077103506763,63952.922785662624,104,77.5,0.55,10284,2561,1.7666666666666666,8,1,3037.5,8,4,1,2,0
1099,Challenger,4,2,2,3,2,1,2,3.5,1606.645778402083,59145.227596583485,101,67.5,19.75,7573,1728,2.4166666666666665,4,2,3162.5,8,3,0,0,2
1100,Challenger,6,0,2,3,1,1,3,4.375,1145.4982751837658,50988.27356107049,90,67.5,0.0,8537,2443,1.4833333333333334,12,4,2612.5,8,6,2,0,2
1101,Challenger,4,1,3,2,3,1,2,3.375,39670.454220713196,1122042.1741179274,98,90.0,7.5,4895,2740,1.2600000000000002,8,2,3325.0,8,4,0,0,3
1102,Challenger,8,0,0,3,3,1,1,3.875,0.0,0.0,102,78.75,0.0,9759,2272,1.4249999999999998,29,1,1831.25,8,2,1,0,0
1103,Master,5,1,2,1,4,1,2,3.0,2858.3530356613655,114068.1195468616,104,93.0,19.0,6189,1811,2.4,9,3,2231.25,8,4,1,1,1
1104,Master,6,0,2,2,3,2,1,3.75,0.0,0.0,104,72.5,0.0,8481,2326,1.2,22,2,2562.5,8,5,1,1,1
1105,Challenger,5,1,2,4,1,2,1,4.267857142857143,21.438199475306604,228.68399622894646,104,69.0,23.333333333333332,10393,1842,1.3333333333333333,10,2,1875.0,6,4,3,1,2
1106,Master,5,1,2,3,3,2,0,3.875,1028.7332611430184,23924.735705221614,102,81.0,10.0,8649,2095,1.116666666666667,25,0,2662.5,8,3,1,0,2
1107,Master,6,0,2,2,0,5,1,3.75,854.6259621606742,21992.096318986303,102,85.0,2.0,7082,3269,1.6500000000000004,10,3,2562.5,8,6,1,2,0
1108,Challenger,6,0,2,3,1,3,1,3.75,18264.00640451101,484231.10309089796,83,77.5,4.0,7110,1878,1.2833333333333334,11,3,1793.75,8,4,1,2,0
1109,Challenger,4,2,2,4,2,1,1,2.875,35309.79033039586,1397264.6349182152,98,78.75,15.0,5344,1806,1.0666666666666667,7,2,4018.75,8,5,1,0,2
1110,Master,6,0,2,0,3,4,1,4.5,5253.195875274464,124144.6481482821,104,67.5,1.3,13720,2516,1.7166666666666668,6,2,2306.25,8,5,1,1,1
1111,Challenger,6,0,2,3,3,1,1,4.553571428571429,1877.6330417125798,43331.62058167529,100,72.5,0.0,8735,3649,1.3,10,2,2900.0,7,3,2,1,2
1112,Master,6,0,2,2,2,3,1,3.625,797.523049491689,21439.552645670694,104,70.0,0.0,8873,2506,1.2666666666666666,12,3,2356.25,8,4,2,1,1
1113,Challenger,6,0,2,4,2,1,1,3.625,0.0,0.0,92,77.5,3.0,7212,1811,1.5833333333333333,10,1,3750.0,8,5,1,1,1
1114,Master,3,2,3,2,2,2,2,3.625,11490.71300378312,430191.1606834584,104,70.0,12.22,6654,2999,1.12,5,1,4450.0,8,4,0,1,2
1115,Master,6,0,2,3,2,2,1,2.75,9549.23770176943,372563.41070574836,104,87.5,0.0,6265,2276,1.5,10,4,2343.75,8,5,2,1,2
1116,Challenger,8,0,0,0,2,4,2,4.625,0.0,0.0,77,69.375,0.0,9537,2925,1.7,22,4,3087.5,8,3,0,0,0
1117,Master,5,1,2,3,0,4,1,3.0,7605.931988472929,199560.34927390135,104,90.0,12.666666666666666,6431,2345,1.4333333333333336,8,1,3237.5,8,4,1,1,1
1118,Challenger,7,0,1,1,2,2,3,4.375,28.997402280438564,279.15688436724594,85,81.42857142857143,4.0,10338,2285,1.642857142857143,11,4,2237.5,8,4,1,1,0
1119,Master,5,1,2,1,2,2,3,3.625,13086.568784006498,392441.0389761637,104,96.0,10.0,7826,1703,1.1333333333333335,9,3,2868.75,8,3,1,0,2
1120,Champion,5,0,3,1,2,3,2,4.125,4203.336754218502,174910.5999104572,102,78.0,1.3333333333333333,9221,3298,1.52,19,3,2062.5,8,4,1,2,1
1121,Challenger,8,0,0,1,3,3,1,4.375,28.929319912356195,282.83259839416144,104,84.375,0.0,12026,2681,1.5250000000000001,22,3,3281.25,8,5,1,0,0
1122,Master,5,1,2,3,2,3,0,4.25,0.0,0.0,102,63.0,13.833333333333334,8798,2039,3.2833333333333337,5,3,2887.5,8,4,1,0,2
1123,Master,6,0,2,0,3,4,1,3.25,1658.0713464059825,44368.74075019739,104,72.5,3.55,7722,1884,1.3666666666666665,6,5,3000.0,8,5,1,2,0
1124,Master,6,1,1,1,4,2,1,4.625,0.0,0.0,97,65.0,38.0,11193,3381,1.5571428571428572,11,2,2537.5,7,3,1,1,0
1125,Challenger,6,1,1,3,1,2,2,3.5,0.0,0.0,95,95.0,20.0,8167,1207,2.4428571428571426,18,3,1706.25,8,3,1,0,1
1126,Master,4,1,3,3,0,3,2,3.625,9049.159659699877,246037.20853212848,104,75.0,12.0,6585,962,1.8599999999999999,6,2,4900.0,8,4,0,1,1
1127,Master,5,1,2,2,2,4,0,4.375,2369.611560340213,63030.725063853126,103,63.0,14.666666666666666,11484,3106,3.0666666666666664,7,2,1887.5,8,4,1,2,0
1128,Challenger,4,1,3,3,3,1,1,2.5,66159.71427897419,2648394.0297630224,101,78.75,7.5,3565,1969,1.1600000000000001,6,2,2893.75,8,4,1,0,3
1129,Challenger,5,1,2,5,1,0,2,2.625,2722.6061225754333,109576.69382770696,98,84.0,10.0,5656,1652,1.8666666666666665,12,1,3375.0,8,3,0,1,1
1130,Challenger,5,0,3,3,2,0,3,4.0,4220.264911031258,150175.92269558716,98,75.0,0.0,9769,2511,1.5799999999999998,9,2,3350.0,8,5,1,1,2
1131,Challenger,6,0,2,0,0,1,7,4.125,2231.0148119962037,72094.18422139823,78,62.5,0.5,7449,2260,2.066666666666667,6,6,4025.0,8,4,1,1,1
1132,Master,7,0,1,2,2,0,4,4.375,0.0,0.0,104,62.142857142857146,0.0,11436,1978,1.2285714285714289,12,3,3425.0,8,3,1,0,1
1133,Challenger,4,1,3,3,2,2,1,4.125,1355.7413118185323,34559.77569056848,90,56.25,12.5,9511,1908,3.16,5,1,2556.25,8,6,1,1,1
1134,Challenger,5,2,1,1,5,0,2,4.75,2206.733511473961,99574.94636102745,87,72.0,20.0,11841,2433,1.257142857142857,5,2,3525.0,8,5,1,0,1
1135,Challenger,6,0,2,3,1,2,2,4.0,4852.9196799880965,179488.10754839957,88,82.5,0.0,7631,1612,1.3333333333333333,11,2,2937.5,8,2,2,0,2
1136,Challenger,7,0,1,3,2,3,0,4.125,2206.733511473961,99574.94636102745,103,94.28571428571429,0.0,7866,2676,1.2714285714285716,16,2,2462.5,8,5,1,0,1
1137,Master,6,0,2,2,2,3,1,4.25,2581.4962549944703,53653.515909911235,104,77.5,0.75,11558,2487,1.6500000000000001,8,2,2031.25,8,5,1,0,2
1138,Master,6,0,2,2,1,4,1,4.25,5252.372065750653,124135.20233883693,104,72.5,1.3,10316,1737,1.6666666666666667,10,2,2681.25,8,5,1,1,1
1139,Challenger,5,0,3,1,0,3,4,4.0,19193.75341933612,526728.5778473929,88,72.0,2.6666666666666665,8089,1297,1.4,5,5,2881.25,8,4,0,2,1
1140,Master,4,2,2,5,1,1,1,3.0,34409.2734695199,1256494.155553687,104,82.5,15.0,6074,2113,0.85,7,1,4075.0,8,4,0,0,2
1141,Champion,4,1,3,2,2,2,2,3.375,0.0,0.0,104,90.0,10.0,4923,1669,2.7,8,3,2800.0,8,4,0,0,3
1142,Master,5,1,2,3,2,2,1,3.625,8459.195846383382,268760.46333154495,104,75.0,10.0,8933,2390,1.3,19,3,3700.0,8,5,1,1,1
1143,Challenger,7,0,1,3,2,1,2,4.875,0.0,0.0,99,70.71428571428571,0.0,6336,3491,1.8571428571428572,20,3,3362.5,8,4,0,0,1
1144,Challenger,7,0,1,2,1,3,2,3.5,0.0,0.0,85,81.42857142857143,6.0,7931,2014,1.6857142857142855,25,3,2587.5,8,4,1,1,0
1145,Challenger,6,1,1,2,4,1,1,4.25,4642.219935792343,122442.54758014277,100,82.5,15.0,10414,2260,1.3,8,1,3575.0,8,6,1,1,0
1146,Challenger,6,0,2,5,0,2,1,4.5,63.70671772465494,988.0040548265648,102,72.5,2.0,8222,2162,1.5999999999999999,18,2,2250.0,8,6,2,1,1
1147,Master,6,0,2,1,1,3,3,4.0,38872.31978576599,1042515.3624512884,103,67.5,4.0,9671,2346,1.2333333333333334,6,5,2706.25,8,4,1,2,0
1148,Challenger,6,1,1,0,2,3,3,4.125,1028.7332611430184,23924.735705221614,80,70.0,15.0,9316,1645,1.4142857142857144,20,3,2575.0,8,3,0,0,1
1149,Challenger,5,1,2,1,4,1,2,4.25,2680.0762984699745,109227.42372863428,104,66.0,16.333333333333332,9760,2697,2.066666666666667,7,3,2462.5,8,4,1,0,2
1150,Challenger,7,0,1,4,2,0,2,3.875,0.0,0.0,92,68.57142857142857,0.0,5781,1805,1.6285714285714286,13,3,3387.5,8,4,0,1,0
1151,Master,5,0,3,0,1,5,2,4.375,6765.388443153314,171149.28585916766,104,81.0,0.8666666666666667,10949,1447,1.48,5,2,3318.75,8,5,1,1,2
1152,Challenger,6,0,2,3,3,1,1,4.0,1571.1966189566333,41585.40232276355,84,60.0,0.0,8143,2792,1.2999999999999998,8,2,2600.0,8,5,1,1,1
1153,Master,6,0,2,2,1,3,2,4.375,0.0,0.0,104,60.0,3.75,9593,1902,1.3833333333333335,7,3,4037.5,8,5,0,1,1
1154,Challenger,5,0,3,0,1,6,1,4.125,6681.071911987694,170329.12549232255,95,81.0,0.8666666666666667,8271,1097,1.44,19,2,3356.25,8,5,1,1,2
1155,Challenger,7,0,1,4,2,0,2,3.375,1060.9091001253623,25999.522629693165,101,70.71428571428571,0.0,8192,3580,1.6999999999999997,10,3,2362.5,8,4,0,1,0
1156,Challenger,6,0,2,3,2,3,0,4.0,797.523049491689,21439.552645670694,104,72.5,0.0,12302,2920,1.6500000000000001,21,1,1775.0,8,3,2,1,1
1157,Challenger,6,0,2,5,3,0,0,3.375,1877.6330417125798,43331.62058167529,95,85.0,0.0,6752,3163,1.2333333333333332,8,0,2037.5,8,4,1,1,1
1158,Challenger,4,0,4,1,2,5,0,4.125,1939.290610103047,49754.312460171066,104,82.5,1.65,5027,1204,1.2999999999999998,18,0,2500.0,7,4,2,3,2
1159,Master,6,0,2,2,1,3,2,3.875,28.938843721880005,278.77803971853064,104,70.0,0.0,7147,3357,1.616666666666667,11,3,2637.5,8,3,1,1,2
1160,Challenger,5,0,3,1,0,5,2,4.0,4615.0245730145925,127977.19267400933,70,75.0,1.7,7107,2130,1.7600000000000002,5,3,2750.0,8,5,1,3,0
1161,Master,5,2,1,2,3,2,1,4.125,1028.7332611430184,23924.735705221614,104,66.0,20.0,12692,1814,1.2714285714285716,5,2,3275.0,8,3,0,0,1
1162,Challenger,5,1,2,1,3,1,3,4.625,2680.0762984699745,109227.42372863428,95,69.0,16.333333333333332,13070,2233,2.566666666666667,7,2,2556.25,8,5,1,0,2
1163,Challenger,5,0,3,2,4,2,0,3.875,2206.733511473965,99574.94636102748,104,84.0,1.3333333333333333,5700,2468,1.3,24,0,2200.0,8,5,1,2,1
1164,Master,5,1,2,3,1,2,2,3.375,0.0,0.0,104,90.0,10.0,4425,3390,1.4666666666666668,13,2,3818.75,8,4,1,0,2
1165,Master,7,0,1,1,1,6,0,4.5,0.0,0.0,104,70.71428571428571,6.0,14785,3200,1.6142857142857143,26,2,1737.5,8,3,1,1,0
1166,Champion,6,0,2,4,0,1,3,4.125,1675.129665795043,44065.71873831443,104,67.5,0.0,11098,2303,1.5333333333333332,11,4,2375.0,8,5,2,1,1
1167,Master,5,0,3,3,2,2,1,3.5,0.0,0.0,102,66.0,2.0,9298,2835,1.8,21,1,2625.0,8,4,1,2,1
1168,Challenger,6,0,2,1,4,1,2,4.0,3840.056181083688,143074.73695710034,83,80.0,0.0,8913,2035,1.4166666666666667,6,2,2381.25,8,3,1,1,1
1169,Challenger,5,1,2,3,4,0,1,2.625,78921.74504339804,3243635.422148683,97,87.0,10.0,5296,2274,1.2333333333333334,7,2,2806.25,8,4,2,0,2
1170,Challenger,8,0,0,0,2,1,5,4.625,1914.7894629184316,52731.103066982796,91,63.75,0.0,11106,1417,1.2625,8,6,4300.0,8,6,0,0,0
1171,Challenger,6,0,2,1,1,2,4,3.875,53682.661104818624,1437721.7738654877,99,72.5,4.0,9408,2292,1.3166666666666667,6,5,2706.25,8,4,1,2,0
1172,Master,4,2,2,4,2,1,1,3.375,24639.097348512547,879466.8254299292,103,82.5,15.0,6551,3184,0.8333333333333334,6,1,4137.5,8,4,0,0,2
1173,Challenger,6,0,2,4,1,3,0,3.0,0.0,0.0,84,87.5,3.0,6087,969,1.1333333333333333,19,1,2437.5,8,4,1,1,1
1174,Master,6,1,1,1,3,2,2,4.25,987.7648508818468,23093.970926480448,99,87.5,20.75,9886,1220,2.485714285714286,10,3,2412.5,8,5,1,0,1
1175,Master,3,1,4,2,2,2,2,3.5,34772.67175262408,895939.7794295698,104,80.0,6.220000000000001,4682,2786,1.4250000000000003,7,1,3700.0,8,4,0,1,3
1176,Master,4,1,3,2,4,2,0,4.0,704.6031439006066,19857.18270117998,102,82.5,5.0,4684,1634,3.22,14,1,3168.75,8,4,1,1,2
1177,Challenger,5,0,3,1,0,3,4,3.5,2186.5705599650164,71617.278866947,85,78.0,2.0,7668,1784,1.52,9,4,2200.0,8,3,1,1,2
1178,Challenger,6,0,2,1,1,3,3,4.410714285714286,5472.347594978434,144195.23667699384,98,77.5,0.0,10723,3206,1.6666666666666667,6,4,2025.0,7,3,2,2,1
1179,Champion,5,0,3,1,1,5,1,4.125,534.5500734759922,12331.376922993697,104,57.0,0.5,9065,3744,2.12,7,3,3000.0,8,4,1,1,3
1180,Challenger,7,0,1,1,4,3,0,4.25,2206.733511473965,99574.94636102748,104,81.42857142857143,0.0,8100,2454,1.3,26,1,2637.5,8,5,1,0,1
1181,Challenger,7,0,1,3,0,3,2,3.625,1538.5414384060587,42755.43914418994,90,85.71428571428571,0.0,6311,2576,1.5999999999999999,13,4,2237.5,8,5,1,1,0
1182,Challenger,7,0,1,3,0,3,2,3.375,0.0,0.0,65,81.42857142857143,6.0,4743,919,1.457142857142857,25,3,3675.0,8,5,0,1,0
1183,Challenger,5,1,2,6,0,0,2,3.5,1402.0677195964756,37038.25877283964,90,66.0,10.0,8626,1397,1.9666666666666666,8,2,4062.5,8,5,0,1,1
1184,Challenger,8,0,0,0,1,2,5,4.5,1940.1449710477257,51272.135896679385,73,67.5,0.0,9809,2083,1.6125,8,7,2412.5,8,3,1,0,0
1185,Challenger,5,0,3,2,0,4,2,2.982142857142857,0.0,0.0,82,96.0,0.3333333333333333,1645,591,1.2200000000000002,11,2,2537.5,7,5,2,2,2
1186,Challenger,6,0,2,0,1,3,4,4.125,177.96144752980516,2122.951138485664,71,62.5,3.0,7507,2752,1.7,6,4,2600.0,8,5,1,1,1
1187,Challenger,7,0,1,1,1,2,4,4.375,28.105510388546673,273.386788948352,67,77.14285714285714,0.0,7463,1761,1.3285714285714285,26,4,2125.0,8,3,1,0,1
1188,Master,6,1,1,2,4,1,1,4.875,1028.7332611430184,23924.735705221614,104,67.5,15.0,10598,4146,1.614285714285714,7,1,3925.0,8,5,0,0,1
1189,Challenger,7,0,1,0,1,4,3,4.75,1538.7543915952176,39956.726510056156,81,70.71428571428571,0.0,11727,1377,1.4857142857142855,21,5,2156.25,8,2,1,0,1
1190,Challenger,8,0,0,0,1,4,3,5.25,0.0,0.0,83,67.5,0.0,15906,3514,1.6625,8,5,2662.5,8,3,1,0,0
1191,Challenger,7,0,1,0,2,3,3,4.375,1107.536646371338,50441.860775579866,81,77.14285714285714,0.0,9601,2799,1.5857142857142856,21,4,2137.5,8,4,1,0,1
1192,Challenger,7,0,1,2,1,1,4,3.625,4658.059310433904,122538.70801940194,81,98.57142857142857,0.0,7755,1358,1.3142857142857145,25,4,1581.25,8,3,1,1,0
1193,Master,6,1,1,4,3,1,0,3.75,3820.5174810339727,88593.214023763,104,85.0,15.0,11125,2575,1.4000000000000001,12,1,1925.0,8,3,2,0,1
1194,Challenger,6,0,2,2,2,2,2,4.0,4343.235684377886,160103.61244006446,97,62.5,0.0,9664,1983,1.4666666666666668,9,4,2731.25,8,4,1,1,1
1195,Champion,4,1,3,4,1,1,2,3.125,49183.48301883979,1415119.7166247314,103,90.0,7.5,4210,3127,1.3400000000000003,8,2,3262.5,8,4,0,0,3
1196,Challenger,6,0,2,2,4,1,1,4.625,0.0,0.0,99,70.0,0.0,10334,3787,1.4000000000000001,8,2,2725.0,8,5,0,0,2
1197,Challenger,4,0,4,1,1,4,2,4.0,1486.8131259659212,30722.768632769115,75,63.75,1.75,4939,1865,1.625,18,3,3525.0,8,6,2,2,2
1198,Challenger,5,0,3,3,4,0,1,3.625,8908.118444917836,290012.9077158131,104,90.0,0.0,5172,4241,1.4,10,0,2625.0,8,4,1,1,2
1199,Challenger,7,0,1,0,2,1,5,4.75,0.0,0.0,94,66.42857142857143,0.0,9524,3465,1.6285714285714286,21,5,3587.5,8,5,0,0,1
1200,Challenger,4,1,3,3,3,1,1,4.0,2680.076298469993,109227.42372863422,104,75.0,12.25,6997,2729,2.3600000000000003,10,1,2175.0,8,4,0,1,2
1201,Master,7,0,1,3,1,3,1,4.125,4.6575401062127915,86.82214672697134,104,70.71428571428571,0.0,6662,3230,1.5999999999999999,27,2,2975.0,8,5,0,1,0
1202,Challenger,7,0,1,0,5,3,0,4.25,2206.733511473965,99574.94636102748,103,77.14285714285714,0.0,10498,3405,1.3857142857142857,21,2,2300.0,8,3,1,0,1
1203,Master,5,0,3,2,5,1,0,3.5,3533.5103305503826,127205.70564776569,104,96.0,0.0,5882,2412,1.26,9,1,2625.0,8,4,1,1,2
1204,Challenger,6,0,2,2,2,2,2,3.375,0.8882978723404256,8.070194816850071,101,85.0,3.0,6132,1801,1.3833333333333335,13,2,2956.25,8,3,1,1,1
1205,Master,6,0,2,1,2,4,1,4.5,2581.496254994465,53653.51590991155,104,67.5,0.75,12809,2641,1.6833333333333333,6,3,2118.75,8,5,1,0,2
1206,Master,6,0,2,1,2,3,2,4.625,28.105510388546673,273.386788948352,104,80.0,0.0,13285,4582,1.3333333333333333,6,4,2100.0,8,4,0,1,1
1207,Challenger,4,1,3,3,2,1,2,3.25,53694.568866491805,1497170.5011038752,71,90.0,7.5,3281,1877,1.2,8,2,3325.0,8,4,0,0,3
1208,Challenger,6,0,2,3,1,2,2,4.0,17657.93438476032,475438.7507411744,99,67.5,4.0,10795,2050,1.4666666666666666,8,2,2493.75,8,4,0,2,0
1209,Master,4,1,3,2,3,2,1,3.125,18137.232676962984,556907.9950381509,104,90.0,7.5,4703,3008,0.96,12,1,2743.75,8,2,1,0,3
1210,Challenger,7,1,0,0,2,4,2,4.5,70.53429507709339,733.1578239150468,66,75.0,30.0,9917,2087,1.4625,21,3,2437.5,8,4,2,0,0
1211,Challenger,5,0,3,3,2,3,0,3.25,2206.733511473961,99574.94636102745,104,90.0,2.0,6521,2616,1.1199999999999999,7,2,2212.5,8,5,1,2,1
1212,Challenger,5,0,3,1,2,5,0,4.625,0.0,0.0,89,63.0,2.3333333333333335,9830,3559,1.86,7,2,2443.75,8,6,3,2,1
1213,Master,6,0,2,2,2,3,1,3.0,0.8142076502732241,4.435372413939742,103,85.0,0.0,5643,1816,1.25,30,1,1693.75,8,3,1,1,1
1214,Challenger,6,0,2,1,1,2,4,3.625,1953.717156634587,53416.086642423,67,62.5,3.0,6632,905,1.05,6,5,3518.75,8,4,1,1,1
1215,Champion,5,0,3,0,0,6,2,4.25,8810.714003467547,234668.27112474025,104,63.0,0.8666666666666667,10985,1356,1.7,5,3,3318.75,8,5,1,1,2
1216,Challenger,7,0,1,3,2,0,3,4.0,3247.958848103054,80174.59345254714,104,77.14285714285714,0.0,12683,2358,1.757142857142857,8,4,2812.5,8,4,1,1,0
1217,Master,5,0,3,2,1,4,1,4.375,1530.834704274437,39908.64629042651,104,69.0,0.5,9180,2133,1.8400000000000003,5,2,3487.5,8,5,0,0,3
1218,Challenger,8,0,0,5,3,0,0,3.625,1763.0509587479387,40743.74261331974,100,84.375,0.0,11203,1999,1.2875,12,1,2762.5,8,2,2,0,0
1219,Challenger,5,1,2,2,2,3,1,3.875,0.0,0.0,67,84.0,10.0,6625,1359,1.3499999999999999,23,1,2137.5,8,4,0,0,2
1220,Challenger,7,0,1,0,2,2,4,4.625,712.9128785258232,21042.499709570904,83,75.0,0.0,10039,4112,1.657142857142857,7,5,2725.0,8,4,0,0,1
1221,Master,6,0,2,1,1,3,3,4.25,5472.145465871112,149361.26784487636,104,62.5,2.0,10475,2636,1.3499999999999999,6,3,3675.0,8,6,0,2,0
1222,Challenger,5,0,3,2,4,2,0,4.625,3388.72162842255,153405.63767317228,104,66.0,0.3666666666666667,4853,4739,1.58,14,1,2987.5,8,6,1,1,2
1223,Challenger,6,0,2,2,3,3,0,3.75,0.0,0.0,103,80.0,0.0,7919,2579,1.45,15,3,2062.5,8,3,2,1,1
1224,Master,5,1,2,2,3,2,1,2.875,7174.498074022462,316747.63719989394,102,69.0,10.0,7382,2320,1.7333333333333332,7,3,2756.25,8,3,2,1,2
1225,Challenger,6,0,2,2,2,2,2,3.5,0.0,0.0,85,77.5,0.0,6272,2273,1.5333333333333332,7,3,3587.5,8,5,1,0,2
1226,Challenger,7,0,1,3,1,1,3,3.875,1953.717156634587,53416.086642423,85,81.42857142857143,10.0,4175,1683,1.2714285714285716,11,2,3131.25,8,4,1,0,0
1227,Challenger,7,0,1,2,3,3,0,4.125,0.0,0.0,95,66.42857142857143,0.0,9846,2478,1.7285714285714289,7,0,3675.0,8,4,0,0,1
1228,Challenger,6,0,2,2,0,3,3,3.875,0.0,0.0,68,75.0,3.0,5704,1776,1.8666666666666665,25,3,2487.5,8,3,1,1,1
1229,Champion,5,0,3,1,3,2,2,3.625,2680.0762984699745,109227.42372863428,104,63.0,0.0,10803,3494,1.56,5,4,2250.0,8,4,1,1,2
1230,Master,4,1,3,1,3,1,3,3.25,2748.2193882809797,108872.23513361001,104,82.5,10.375,5989,1683,3.2199999999999998,4,3,2375.0,8,4,1,1,2
1231,Challenger,4,1,3,4,3,0,1,2.75,13500.276213071795,504739.26394766744,72,82.5,8.25,4227,1188,1.32,7,0,2925.0,8,2,1,2,2
1232,Master,5,1,2,1,2,3,2,4.125,2145.4226158100887,54296.426900155115,104,81.0,16.833333333333332,9744,1363,2.4,5,3,3037.5,8,4,1,0,2
1233,Challenger,7,0,1,0,6,1,1,4.125,2206.733511473965,99574.94636102748,104,85.71428571428571,0.0,10267,4267,1.4714285714285713,7,1,2687.5,8,4,1,0,1
1234,Master,6,0,2,1,2,3,2,4.125,5515.167534774824,143598.61022519608,104,77.5,4.0,12861,2717,1.5999999999999999,6,3,1868.75,8,5,1,2,0
1235,Challenger,4,1,3,1,2,4,1,4.410714285714286,0.0,0.0,80,60.0,7.5,5827,1431,1.54,18,3,3687.5,7,3,3,1,3
1236,Master,5,2,1,0,3,3,2,4.25,0.0,0.0,104,66.0,38.666666666666664,10153,2254,2.585714285714286,5,4,1768.75,7,2,1,1,0
1237,Master,5,0,3,0,1,5,2,4.25,7996.8529843650485,198112.3436304325,101,75.0,0.8666666666666667,11218,1616,1.58,5,3,2768.75,8,5,1,1,2
