index,rank,crowns,troop,building,spell,common,rare,epic,legendary,elixir,conf_synergy,lift_synergy,levelSum,avgSpeed,avgSpellDuration,totalHP,totalDMG,avgAS,totalUnitsCount,abilityCount,avgRange,totalGroundT,totalAirT,totalBuildingT,totalBuffCount,totalProjectiles,winner
16488,Challenger,0,4,1,3,3,2,1,2,3.25,1610.454233213844,33550.507011716516,74,90.0,7.5,3426,1930,1.2,8,2,3325.0,8,4,0,0,3,False
16489,Master,0,5,0,3,2,1,4,1,4.5,0.0,0.0,104,81.0,1.8333333333333333,9963,2335,1.2600000000000002,6,2,2712.5,8,4,1,1,2,False
16490,Challenger,0,7,0,1,3,2,2,1,3.125,0.0,0.0,98,79.28571428571429,0.0,6203,1669,1.8,25,2,3275.0,8,5,1,0,1,False
16491,Challenger,1,6,0,2,0,1,5,2,4.982142857142857,0.0,0.0,78,55.0,3.0,11875,1665,1.5999999999999999,6,6,2162.5,7,3,4,2,1,False
16492,Challenger,0,6,0,2,3,2,1,2,3.5,0.0,0.0,91,95.0,0.0,7439,2221,1.366666666666667,8,3,2550.0,8,5,1,1,1,False
16493,Challenger,1,5,0,3,3,3,2,0,4.25,0.0,0.0,103,66.0,2.0,7718,3805,1.5,6,1,3125.0,8,4,0,1,2,False
16494,Challenger,0,6,0,2,1,2,3,2,3.875,4.265060240963855,42.6420748268802,104,65.0,0.55,4936,3283,1.7166666666666666,20,3,4262.5,8,5,0,1,1,False
16495,Master,0,4,1,3,3,2,1,2,3.25,1610.4542332138449,33550.50701171653,104,90.0,7.5,4960,2918,1.2,8,2,3325.0,8,4,0,0,3,False
16496,Challenger,0,4,0,4,1,1,4,2,4.982142857142857,0.8417391304347825,4.758276599405215,76,48.75,4.5,9222,2481,2.15,4,3,2412.5,7,3,2,2,2,False
16497,Master,1,6,1,1,1,4,2,1,4.125,0.0,0.0,103,85.0,28.5,11137,1537,2.2142857142857144,24,1,1737.5,8,3,1,1,0,False
16498,Master,0,5,0,3,1,0,5,2,4.0,0.8141592920353983,8.570097810898929,103,75.0,1.7,10327,3105,1.7600000000000002,5,3,2750.0,8,5,1,3,0,False
16499,Challenger,1,6,0,2,3,2,3,0,4.125,0.0,0.0,104,82.5,0.75,9927,1686,1.3833333333333335,10,0,2650.0,8,4,2,0,2,False
16500,Master,0,4,1,3,1,2,4,1,3.875,0.0,0.0,104,90.0,12.9,6481,1586,2.38,8,2,2487.5,8,3,1,1,2,False
16501,Master,0,5,0,3,1,1,4,2,4.0,0.0,0.0,104,69.0,0.8666666666666667,7786,2203,1.28,7,2,3600.0,8,4,0,1,2,False
16502,Challenger,0,7,0,1,1,2,4,1,4.410714285714286,0.0,0.0,103,68.57142857142857,0.0,8237,2615,1.7571428571428573,26,3,2437.5,7,3,2,1,1,False
16503,Challenger,0,4,1,3,3,3,1,1,3.875,0.0,0.0,104,71.25,12.25,9750,2795,2.46,5,2,2187.5,8,4,0,1,2,False
16504,Challenger,0,5,0,3,0,4,3,1,3.625,1.6979166666666665,15.921100493435944,67,57.0,2.3666666666666667,5578,1772,1.58,5,4,2712.5,8,4,1,2,1,False
16505,Master,0,6,0,2,2,4,1,1,4.25,0.0,0.0,104,70.0,0.0,12526,3776,1.7833333333333332,6,2,2662.5,8,4,0,1,1,False
16506,Master,0,6,2,0,0,4,3,1,3.75,0.0,0.0,98,72.5,44.5,10317,1384,3.1,20,3,1050.0,8,1,1,0,0,False
16507,Master,2,5,0,3,2,1,4,1,3.625,0.0,0.0,104,69.0,0.0,9797,2006,1.3199999999999998,5,2,2875.0,8,3,1,1,3,False
16508,Challenger,0,5,0,3,3,0,2,3,3.5,1.6903774111144214,8.281238321752623,87,84.0,2.6666666666666665,5714,863,1.5000000000000002,13,3,2862.5,8,5,0,2,1,False
16509,Challenger,0,6,0,2,4,2,2,0,3.625,0.0,0.0,92,95.0,0.0,5223,1163,1.25,23,0,1868.75,8,2,2,0,2,False
16510,Challenger,0,3,0,5,0,0,6,2,3.982142857142857,0.0,0.0,70,65.0,2.2,4841,1565,2.2333333333333334,3,3,2437.5,7,3,2,4,2,False
16511,Challenger,0,7,0,1,2,2,3,1,5.0,0.0,0.0,73,66.42857142857143,0.0,10417,2611,1.5000000000000002,22,2,2275.0,8,2,0,0,1,False
16512,Master,0,6,0,2,1,1,2,4,3.75,511.7841068667322,13547.106993703488,103,77.5,4.0,8701,2346,1.4333333333333333,8,4,3412.5,8,4,1,1,1,False
16513,Master,0,6,0,2,3,1,2,2,4.125,0.0,0.0,103,57.5,0.75,7526,2591,1.75,12,2,3412.5,8,3,1,0,2,False
16514,Challenger,1,7,0,1,6,1,1,0,3.75,0.0,0.0,104,85.71428571428571,0.0,5878,1794,1.1857142857142857,17,2,2937.5,8,4,0,1,0,False
16515,Challenger,0,4,1,3,1,3,1,3,3.75,39.76601113425342,767.1189745533403,101,82.5,7.5,6629,3233,1.54,4,2,3293.75,8,4,0,0,3,False
16516,Master,0,5,1,2,2,2,1,3,4.25,0.0,0.0,104,57.0,10.0,13417,2621,1.3499999999999999,5,3,2881.25,8,6,1,1,1,False
16517,Master,0,5,0,3,1,0,5,2,4.0,0.8141592920353983,8.570097810898929,103,75.0,1.7,10327,3105,1.7599999999999998,5,3,2750.0,8,5,1,3,0,False
16518,Challenger,0,6,0,2,2,3,2,1,3.75,13.835244385107982,146.03042276484638,104,72.5,4.0,3668,3154,1.5999999999999999,24,2,3287.5,8,4,1,1,1,False
16519,Master,0,5,2,1,2,2,2,2,4.5,0.0,0.0,104,78.0,23.333333333333332,12036,1300,2.5714285714285716,5,2,4462.5,8,5,0,0,1,False
16520,Master,1,5,0,3,1,1,2,4,4.0,0.0,0.0,98,75.0,0.0,7302,3628,2.3,19,3,3200.0,8,3,0,0,3,False
16521,Challenger,0,5,1,2,4,2,1,1,3.125,0.8654485049833888,3.0749635991593136,94,72.0,10.0,7124,2142,1.5166666666666666,7,2,2687.5,8,3,1,1,2,False
16522,Challenger,0,5,0,3,2,3,3,0,3.625,0.0,0.0,104,66.0,0.0,4752,1954,1.1800000000000002,20,1,3275.0,8,5,0,0,3,False
16523,Master,0,6,0,2,1,1,3,3,4.375,0.0,0.0,104,80.0,0.55,10630,3285,1.8999999999999997,6,5,3312.5,8,5,1,1,1,False
16524,Master,1,7,0,1,2,1,3,2,4.25,0.8019047619047619,11.447605451888109,104,75.0,0.0,12236,2071,1.5142857142857142,22,4,2281.25,8,5,1,1,0,False
16525,Challenger,0,4,1,3,3,2,1,2,3.25,1610.4542332138449,33550.50701171649,76,90.0,7.5,3426,2068,1.2,8,2,3325.0,8,4,0,0,3,False
16526,Challenger,1,7,0,1,3,1,2,2,3.0,0.0,0.0,99,90.0,0.0,4920,2050,1.4,12,3,2956.25,8,4,1,1,0,False
16527,Challenger,0,5,0,3,1,0,4,3,3.75,0.0,0.0,72,66.0,0.0,4138,1890,1.52,5,4,3687.5,8,5,0,1,3,False
16528,Master,0,5,0,3,4,0,2,2,3.5,0.0,0.0,104,87.0,2.0,4025,3146,1.5399999999999998,25,1,2775.0,8,4,0,2,1,False
16529,Challenger,0,2,3,3,2,1,5,0,4.0,2.6480263157894735,30.47234556635216,95,75.0,16.183333333333334,6828,1332,1.8,2,1,6312.5,8,6,0,2,1,False
16530,Master,1,7,0,1,3,1,3,1,4.375,0.0,0.0,103,83.57142857142857,0.0,11638,2841,1.4142857142857146,12,3,2737.5,8,5,1,1,0,False
16531,Challenger,0,6,0,2,0,1,2,5,4.125,36.66999957798831,908.328401571267,97,77.5,0.75,9775,2464,1.5,6,4,2781.25,8,3,0,0,2,False
16532,Challenger,0,5,1,2,5,1,1,1,3.375,0.9051282051282052,3.215946722786304,96,69.0,10.0,7980,1748,1.2333333333333334,9,1,3212.5,8,4,1,1,1,False
16533,Fun Deck,1,5,0,3,4,2,1,1,3.375,0.0,0.0,62,69.0,0.0,5504,1245,1.2200000000000002,8,1,2275.0,8,4,1,0,3,False
16534,Master,0,4,1,3,2,3,1,2,3.375,858.6863245063644,18137.26401218892,100,90.0,7.5,5111,2757,1.26,8,2,3325.0,8,4,0,0,3,False
16535,Master,1,6,0,2,4,3,1,0,3.875,0.0,0.0,104,72.5,0.0,9766,2784,1.3666666666666665,12,1,2287.5,8,4,2,1,1,False
16536,Champion,0,6,0,2,4,2,1,1,3.75,0.0,0.0,104,80.0,0.0,8633,3481,1.75,29,1,2100.0,8,4,1,1,1,False
16537,Challenger,1,4,1,3,1,4,2,1,3.625,0.0,0.0,94,105.0,12.625,4331,935,2.34,11,1,2318.75,8,3,1,0,3,False
16538,Challenger,1,4,1,3,1,4,1,2,4.0,117.06998276867799,2028.5628913987118,96,71.25,10.0,6277,2571,1.4599999999999997,8,2,3125.0,8,4,1,0,2,False
16539,Challenger,0,5,1,2,2,6,0,0,4.25,0.0,0.0,91,69.0,10.0,8639,2258,1.25,10,1,2612.5,8,4,2,1,1,False
16540,Master,1,6,0,2,3,3,2,0,2.75,0.8794326241134751,11.772859760555225,103,82.5,3.0,6481,2878,1.6166666666666665,8,3,2268.75,8,5,2,2,0,False
16541,Challenger,1,5,1,2,5,1,1,1,3.625,0.0,0.0,99,81.0,10.0,9786,3068,1.616666666666667,9,2,2837.5,8,5,0,1,1,False
16542,Master,0,4,1,3,3,0,4,1,3.625,5.331554304226233,66.0239624781647,104,75.0,12.0,6034,1618,2.22,6,1,4962.5,8,4,0,1,1,False
16543,Master,1,5,0,3,2,2,4,0,3.625,0.0,0.0,104,96.0,2.3333333333333335,7454,1943,1.32,13,2,2412.5,8,5,2,2,1,False
16544,Challenger,1,4,0,4,1,1,5,1,4.553571428571429,2.656477988338177,29.444674834789414,98,56.25,0.625,10688,2328,1.925,4,1,2068.75,7,5,3,3,2,False
16545,Master,0,7,0,1,0,1,5,2,4.625,8.463791086851552,93.30789140681999,104,70.71428571428571,1.1,14502,2368,1.5571428571428572,7,5,2831.25,8,4,1,1,0,False
16546,Master,0,4,1,3,1,2,2,3,4.125,5.209470121870069,51.243911384203294,104,60.0,12.25,8962,2895,2.56,5,3,2687.5,8,3,0,0,3,False
16547,Fun Deck,0,6,0,2,3,1,3,1,4.125,0.8575063613231552,4.517947109184169,53,62.5,0.0,5814,973,1.45,11,1,3256.25,8,4,1,0,2,False
16548,Challenger,1,5,0,3,1,1,5,1,3.982142857142857,0.0,0.0,104,90.0,2.0,5338,2696,1.46,24,2,1737.5,7,4,2,2,2,False
16549,Champion,0,4,2,2,5,1,1,1,3.0,49.2908690284374,652.829160866705,104,82.5,15.0,6074,2063,0.85,7,1,4075.0,8,4,0,0,2,False
16550,Master,0,6,1,1,1,3,2,2,3.375,0.0,0.0,104,80.0,10.0,6141,1739,2.857142857142857,15,3,3612.5,8,3,1,0,1,False
16551,Fun Deck,1,7,0,1,3,2,1,2,3.875,0.0,0.0,66,81.42857142857143,0.0,4502,1401,1.3,29,1,2087.5,8,3,0,0,1,False
16552,Master,0,4,1,3,5,2,0,1,2.875,7.970683570995931,66.57296295903824,104,82.5,8.25,5914,1483,1.22,7,0,2925.0,8,2,1,1,2,False
16553,Challenger,1,7,0,1,1,3,4,0,4.5,0.0,0.0,104,81.42857142857143,0.0,9256,4232,1.5285714285714285,26,2,1900.0,8,4,2,0,1,False
16554,Master,1,7,0,1,2,2,2,2,3.875,0.827977315689981,7.134660195519009,104,90.0,0.0,10076,2393,1.3714285714285714,26,3,1593.75,8,3,1,1,0,False
16555,Champion,0,4,1,3,3,3,1,1,3.625,0.0,0.0,104,56.25,12.5,6538,2076,3.3,5,1,2787.5,8,5,0,0,2,False
16556,Challenger,1,7,0,1,2,4,2,0,4.5,0.0,0.0,103,81.42857142857143,0.0,9732,3025,1.3285714285714287,27,1,1862.5,8,3,1,0,1,False
16557,Challenger,0,8,0,0,0,2,2,4,4.875,0.0,0.0,79,56.25,0.0,11022,2474,1.5500000000000003,8,7,3762.5,8,4,1,0,0,False
16558,Challenger,0,6,0,2,2,3,1,2,3.625,0.0,0.0,104,72.5,0.0,9883,2620,1.2166666666666668,8,4,2100.0,8,5,1,1,1,False
16559,Challenger,0,7,0,1,2,1,4,1,4.0,0.0,0.0,91,75.0,6.0,12019,2505,2.028571428571429,11,3,2618.75,8,5,2,1,0,False
16560,Challenger,1,8,0,0,0,2,3,3,4.5,0.0,0.0,66,61.875,0.0,8438,1216,1.275,10,5,2850.0,8,3,1,0,0,False
16561,Challenger,1,7,0,1,1,4,2,1,4.0,0.0,0.0,91,81.42857142857143,0.0,9660,2153,1.4714285714285715,13,2,2881.25,8,3,1,0,1,False
16562,Master,0,6,0,2,3,5,0,0,4.125,0.0,0.0,102,85.0,0.0,4954,2870,1.7333333333333334,16,1,3081.25,8,5,1,1,1,False
16563,Master,0,7,0,1,2,3,1,2,4.0,10.50336748491783,172.00902760844386,104,75.0,0.0,9525,1717,1.2857142857142858,15,4,1812.5,8,4,2,1,0,False
16564,Challenger,0,6,0,2,2,1,2,3,3.75,0.0,0.0,90,80.0,3.0,8671,1968,1.8166666666666667,10,4,3475.0,8,5,0,1,1,False
16565,Challenger,0,7,0,1,1,2,1,4,4.0,0.0,0.0,101,68.57142857142857,0.0,9218,2332,1.7428571428571427,8,4,4112.5,8,4,0,0,1,False
16566,Champion,0,5,1,2,3,4,0,1,2.625,2701.1974558450956,105534.85613644468,104,87.0,10.0,5821,2161,1.2333333333333332,7,2,2806.25,8,4,2,0,2,False
16567,Challenger,0,6,1,1,1,4,2,1,3.625,0.0,0.0,81,70.0,24.5,9327,1633,2.3857142857142857,10,2,2006.25,8,3,1,0,1,False
16568,Challenger,0,6,0,2,3,1,2,2,3.75,0.0,0.0,89,85.0,0.0,8903,1689,1.2833333333333334,22,3,1618.75,8,3,1,1,1,False
16569,Fun Deck,0,6,0,2,1,2,3,2,3.625,0.0,0.0,61,65.0,0.55,3934,1395,1.5,6,2,3856.25,8,4,0,1,1,False
16570,Fun Deck,1,3,1,4,1,1,5,1,3.25,2.6103896103896105,66.24983442598732,59,70.0,6.0,3162,1263,1.25,17,0,3762.5,8,2,0,1,3,False
16571,Master,1,6,0,2,3,2,3,0,4.0,0.0,0.0,104,70.0,3.0,10262,2619,1.6833333333333336,14,2,2312.5,8,4,1,1,1,False
16572,Fun Deck,0,5,0,3,2,4,2,0,3.625,0.0,0.0,59,69.0,0.0,5482,1875,1.28,5,2,2875.0,8,5,0,1,2,False
16573,Master,2,5,0,3,3,0,4,1,3.5,0.0,0.0,104,75.0,2.0,5093,1138,1.56,24,1,3950.0,8,4,1,1,2,False
16574,Master,0,5,0,3,1,1,6,0,4.5,0.0,0.0,97,57.0,0.8666666666666667,11235,2496,1.3800000000000001,5,3,2650.0,8,4,0,2,1,False
16575,Master,1,6,0,2,2,5,1,0,3.625,0.0,0.0,102,80.0,0.0,7895,2525,1.5166666666666666,6,0,2850.0,8,3,1,1,1,False
16576,Master,0,7,0,1,2,0,2,4,3.875,0.0,0.0,100,90.0,0.0,9801,2396,1.5142857142857145,25,5,1681.25,8,3,1,0,1,False
16577,Challenger,1,4,1,3,1,2,5,0,4.696428571428571,0.0,0.0,104,63.75,13.75,10163,2016,2.7,7,1,2425.0,7,3,2,2,2,False
16578,Challenger,0,7,0,1,1,2,2,3,3.75,0.0,0.0,71,81.42857142857143,10.0,5342,1962,1.8,17,3,2706.25,8,4,2,0,0,False
16579,Challenger,0,7,0,1,2,1,4,1,3.75,33.38988000277021,796.5541934743147,88,79.28571428571429,0.0,6964,2075,1.1428571428571428,24,2,2350.0,8,4,2,0,1,False
16580,Master,0,6,0,2,2,2,3,1,4.0,0.0,0.0,104,70.0,0.0,3865,2127,1.5166666666666666,29,2,2812.5,8,4,0,0,2,False
16581,Challenger,0,5,1,2,0,1,5,2,4.625,0.0,0.0,72,66.0,25.333333333333332,9568,1490,1.3166666666666667,5,4,2925.0,7,4,0,1,1,False
16582,Master,0,5,0,3,1,0,5,2,4.125,40.216120508123566,591.3533648343899,103,63.0,0.5,10985,1587,1.7,5,3,2943.75,8,5,1,1,2,False
16583,Master,0,6,0,2,3,2,3,0,4.25,0.0,0.0,103,67.5,0.0,9386,2559,1.5999999999999999,25,1,2425.0,8,3,2,0,2,False
16584,Master,0,5,1,2,4,2,1,1,3.0,0.8534278959810875,3.0322540272911267,104,87.0,10.0,6642,1382,1.3166666666666667,23,2,2343.75,8,6,2,1,1,False
16585,Challenger,0,4,1,3,1,1,5,1,4.125,84.73641154352894,1234.885280263218,104,63.75,10.65,11311,1192,3.34,4,1,2631.25,8,4,1,1,2,False
16586,Master,0,6,0,2,3,3,1,1,3.125,0.0,0.0,104,90.0,0.0,6391,2459,1.5666666666666664,16,1,2506.25,8,5,2,1,1,False
16587,Challenger,1,7,0,1,1,4,2,1,3.875,0.0,0.0,92,77.14285714285714,6.0,8981,3150,1.828571428571429,7,2,2862.5,8,3,2,1,0,False
16588,Challenger,0,6,0,2,1,1,4,2,4.5,0.0,0.0,82,70.0,0.0,9990,2478,1.5333333333333332,6,5,2200.0,8,3,1,1,1,False
16589,Challenger,1,5,1,2,2,5,1,0,3.875,0.0,0.0,59,90.0,10.0,2912,929,1.2666666666666666,15,2,3606.25,8,4,1,0,2,False
16590,Master,0,5,1,2,2,2,2,2,3.0,0.0,0.0,104,90.0,9.333333333333334,6064,1660,2.733333333333333,8,1,3287.5,8,3,1,1,1,False
16591,Master,0,4,1,3,2,1,4,1,4.625,13.260899717622937,152.32502985867407,103,63.75,5.65,11401,1535,3.46,5,2,3181.25,8,5,1,1,2,False
16592,Master,0,7,0,1,3,3,1,1,3.875,0.0,0.0,104,75.0,0.0,11475,1935,1.3857142857142857,22,2,2512.5,8,4,2,0,1,False
16593,Challenger,1,7,0,1,1,3,0,4,4.625,0.0,0.0,76,70.71428571428571,0.0,9596,2462,1.657142857142857,12,3,2837.5,8,3,1,0,1,False
16594,Challenger,0,7,0,1,3,1,1,3,3.75,0.827977315689981,7.134660195519009,80,90.0,0.0,8279,1593,1.6428571428571428,11,4,2243.75,8,3,1,1,0,False
16595,Challenger,0,6,1,1,2,1,3,2,4.0,0.0,0.0,94,75.0,15.0,8896,2641,1.3,20,4,2487.5,8,4,1,1,0,False
16596,Challenger,0,5,1,2,2,3,1,2,4.125,0.0,0.0,89,96.0,10.0,10217,1985,1.1666666666666667,7,2,2350.0,8,5,1,1,1,False
16597,Challenger,1,6,1,1,1,0,1,6,3.875,0.0,0.0,82,70.0,15.0,9423,1464,1.5000000000000002,6,6,3812.5,8,4,0,0,1,False
16598,Champion,0,4,1,3,4,1,2,1,3.625,0.0,0.0,103,71.25,5.375,6348,2223,3.5799999999999996,6,0,3862.5,8,3,1,0,3,False
16599,Challenger,0,6,1,1,4,3,1,0,3.875,0.8161648177496037,5.117020800937954,87,72.5,15.0,8720,1433,1.0857142857142859,17,0,3256.25,8,4,2,1,0,False
16600,Challenger,0,6,0,2,0,3,3,2,4.125,2.552325581395349,35.87020983370543,91,70.0,0.0,9018,1963,1.2,12,3,2918.75,8,3,1,0,2,False
16601,Master,1,5,1,2,3,2,1,2,2.75,0.8306878306878306,4.926974084743954,104,102.0,10.0,5766,2327,1.366666666666667,12,1,2687.5,8,3,1,0,2,False
16602,Challenger,0,6,0,2,2,3,2,1,4.375,0.0,0.0,76,65.0,0.0,5651,2099,1.25,11,3,3237.5,8,6,0,1,1,False
16603,Challenger,0,7,0,1,1,2,3,2,4.125,0.0,0.0,103,68.57142857142857,1.0,11044,1805,1.4,7,4,3337.5,8,4,1,1,0,False
16604,Challenger,1,4,1,3,0,6,1,1,4.0,0.0,0.0,100,82.5,8.5,8741,3161,1.3199999999999998,4,0,2962.5,8,4,1,1,2,False
16605,Fun Deck,1,7,0,1,0,2,4,2,4.0,0.0,0.0,60,70.71428571428571,1.0,5964,1541,1.4714285714285713,7,3,2906.25,8,4,1,1,0,False
16606,Challenger,0,3,3,2,1,4,3,0,5.267857142857143,0.0,0.0,104,80.0,28.1,6707,901,5.133333333333333,18,0,1337.5,7,2,1,1,2,False
16607,Master,1,5,1,2,1,4,3,0,4.125,0.0,0.0,104,72.0,11.333333333333334,9155,3173,1.5,7,1,2775.0,8,4,1,1,1,False
16608,Challenger,0,5,1,2,2,3,2,1,4.125,0.0,0.0,98,66.0,10.0,11326,2073,1.3666666666666665,5,2,2900.0,8,3,0,1,1,False
16609,Master,0,6,0,2,1,1,2,4,3.875,1516.1561686412301,38678.28920922663,103,72.5,4.0,9563,2349,1.3166666666666667,6,5,2706.25,8,4,1,2,0,False
16610,Master,0,5,1,2,4,2,2,0,3.375,0.0,0.0,104,78.0,16.333333333333332,6021,2129,2.3000000000000003,13,1,2106.25,8,4,1,0,2,False
16611,Challenger,0,3,3,2,0,4,2,2,4.696428571428571,1.6350806451612905,8.065989222239303,104,70.0,21.8,9367,2406,2.1166666666666667,3,2,3900.0,7,4,1,1,2,False
16612,Champion,0,6,0,2,2,2,3,1,3.625,0.0,0.0,104,67.5,1.5,10741,2205,1.5166666666666666,8,4,3312.5,8,3,1,1,1,False
16613,Fun Deck,0,7,0,1,0,1,5,2,4.25,0.0,0.0,63,68.57142857142857,0.0,6629,1365,1.3571428571428572,21,5,3000.0,8,3,0,0,1,False
16614,Master,0,5,0,3,1,2,2,3,3.75,0.0,0.0,92,78.0,0.0,7889,1829,1.5400000000000003,19,3,2687.5,8,4,1,1,2,False
16615,Fun Deck,0,5,0,3,1,1,5,1,3.375,0.0,0.0,64,78.0,0.0,4637,1069,1.2600000000000002,19,2,2500.0,8,1,1,0,3,False
16616,Challenger,1,8,0,0,6,1,0,1,4.25,0.0,0.0,94,75.0,0.0,6421,1949,1.6250000000000002,18,1,3212.5,8,4,0,0,0,False
16617,Master,0,6,0,2,2,1,2,3,3.75,636.8629954517907,15132.240788950647,104,77.5,4.0,9329,2338,1.3,8,4,2031.25,8,4,1,2,0,False
16618,Master,1,7,0,1,2,2,3,1,4.375,0.0,0.0,104,83.57142857142857,4.0,12727,3657,1.957142857142857,11,2,2256.25,8,5,2,1,0,False
16619,Challenger,0,5,1,2,2,4,2,0,4.5,1.6350806451612905,8.065989222239303,99,69.0,10.0,10211,3121,1.2500000000000002,19,0,3462.5,8,5,1,0,2,False
16620,Master,0,5,1,2,2,5,1,0,4.25,0.0,0.0,104,69.0,16.333333333333332,10532,3203,2.1999999999999997,9,2,2450.0,8,4,1,1,1,False
16621,Challenger,1,7,0,1,0,4,3,1,4.0,0.0,0.0,103,81.42857142857143,0.0,9390,3406,1.3714285714285717,7,4,2687.5,8,5,1,0,1,False
16622,Master,0,6,0,2,1,2,3,2,4.375,0.0,0.0,104,75.0,3.0,9021,3570,1.3166666666666667,24,3,2812.5,8,5,0,1,1,False
16623,Challenger,0,6,0,2,2,0,4,2,3.25,0.0,0.0,65,75.0,3.55,4824,1627,1.75,10,4,2900.0,8,5,1,2,0,False
16624,Master,0,5,1,2,3,3,2,0,4.25,0.0,0.0,104,72.0,10.0,9597,1939,1.5333333333333334,7,1,3062.5,8,3,0,0,2,False
16625,Master,0,4,1,3,0,1,6,1,4.25,15.351492545422632,197.164686224642,104,63.75,5.65,9896,832,3.3200000000000003,4,3,3800.0,8,4,1,1,2,False
16626,Master,0,4,1,3,4,3,0,1,3.125,28.97058390743134,1032.0754448630719,102,82.5,7.5,6300,2384,1.2799999999999998,7,0,2800.0,8,3,1,0,3,False
16627,Challenger,0,6,0,2,1,1,5,1,3.5,0.0,0.0,102,90.0,2.0,6275,1310,1.2333333333333334,22,2,2637.5,8,4,1,1,1,False
16628,Challenger,0,7,0,1,1,3,1,3,3.875,0.8075880758807588,4.565223718941541,96,85.71428571428571,0.0,9218,2510,1.2428571428571427,7,4,2562.5,8,3,1,1,0,False
16629,Master,0,5,1,2,3,1,3,1,4.0,0.0,0.0,103,66.0,10.0,10308,2047,1.1833333333333333,7,3,3512.5,8,5,0,0,2,False
16630,Challenger,1,6,0,2,1,1,4,2,4.125,0.0,0.0,96,75.0,0.0,8916,1491,1.2666666666666664,26,3,2456.25,8,3,1,0,2,False
16631,Challenger,0,6,1,1,2,3,3,0,4.125,14.491170277933946,282.6672336503922,63,82.5,18.0,7741,919,1.257142857142857,24,1,2587.5,8,3,2,1,0,False
16632,Challenger,1,7,0,1,1,2,1,4,3.625,0.0,0.0,87,77.14285714285714,0.0,7723,1613,1.0571428571428572,7,3,3131.25,8,4,0,0,1,False
16633,Challenger,0,6,0,2,0,0,3,5,4.125,4.990394127830973,76.033724694114,69,60.0,0.5,6886,2557,1.7166666666666668,6,5,3443.75,8,3,1,1,1,False
16634,Challenger,0,7,0,1,3,2,1,2,3.875,0.0,0.0,104,98.57142857142857,8.0,9099,1521,1.5142857142857142,17,2,2837.5,8,5,1,1,0,False
16635,Master,0,8,0,0,2,2,2,2,3.75,0.0,0.0,99,73.125,0.0,11812,2508,1.3999999999999997,12,4,2425.0,8,2,1,0,0,False
16636,Master,0,3,1,4,1,1,4,2,3.5,10.520374011520419,106.31932128623849,103,70.0,9.82,5868,546,1.5,3,1,4275.0,8,5,0,2,1,False
16637,Master,0,5,0,3,0,1,4,3,4.125,71.42308624195343,944.6386942545728,104,69.0,0.8666666666666667,10659,1532,1.6199999999999999,5,4,3018.75,8,5,1,1,2,False
16638,Challenger,0,6,0,2,7,0,0,1,2.875,0.8129126925898752,2.888302336435869,85,95.0,0.0,4749,1493,1.4000000000000001,10,2,3050.0,8,6,0,1,1,False
16639,Master,0,6,0,2,3,4,0,1,2.625,48.92041606564332,2019.848786824783,104,92.5,1.5,5700,2287,1.8499999999999999,12,1,2181.25,8,3,2,1,1,False
16640,Challenger,0,6,0,2,4,1,2,1,4.0,0.0,0.0,101,82.5,0.55,7302,2246,1.3166666666666667,15,1,2750.0,8,4,0,2,0,False
16641,Champion,0,5,1,2,2,4,1,1,3.0,36.18616167465806,1150.6559293812975,104,69.0,10.0,6586,3301,2.1166666666666667,7,3,2668.75,8,4,2,0,2,False
16642,Challenger,1,6,1,1,3,2,0,3,4.0,0.8351648351648351,7.196594874319992,86,65.0,20.0,8251,2328,3.0142857142857147,8,3,3412.5,8,4,1,1,0,False
16643,Master,1,5,0,3,2,1,1,4,3.875,0.0,0.0,104,75.0,3.3333333333333335,7298,2265,1.38,9,2,3575.0,8,5,0,1,1,False
16644,Challenger,0,7,0,1,2,4,2,0,4.0,0.0,0.0,104,81.42857142857143,0.0,9263,2586,1.4428571428571428,25,0,2125.0,8,3,1,0,1,False
16645,Master,0,7,0,1,4,0,2,2,3.875,0.0,0.0,104,83.57142857142857,0.0,9123,2947,1.6285714285714286,22,3,1800.0,8,3,1,1,0,False
16646,Master,0,4,1,3,1,3,3,1,4.267857142857143,0.0,0.0,104,75.0,12.25,8657,1780,2.5599999999999996,18,1,1687.5,7,2,1,1,3,False
16647,Challenger,0,8,0,0,2,4,2,0,4.125,0.0,0.0,102,71.25,0.0,11637,3313,1.575,22,2,2675.0,8,2,3,0,0,False
16648,Challenger,2,6,0,2,1,4,3,0,4.0,0.0,0.0,93,80.0,2.0,8280,3190,1.7,20,1,1987.5,8,3,2,1,1,False
16649,Master,0,4,1,3,2,2,2,2,3.75,0.8195488721804511,2.911880874686272,104,67.5,10.0,6683,2481,1.2399999999999998,19,1,3025.0,8,4,0,0,2,False
16650,Master,0,7,0,1,4,2,1,1,3.625,0.0,0.0,104,90.0,0.0,8916,2701,1.4571428571428573,14,2,1737.5,8,3,2,0,1,False
16651,Master,0,5,0,3,3,4,1,0,3.625,0.0,0.0,104,69.0,0.0,7776,3094,1.48,19,0,2687.5,8,4,1,1,2,False
16652,Challenger,0,4,2,2,4,2,1,1,2.875,141.57358428402708,4509.734717624253,99,78.75,15.0,5344,1785,1.0666666666666667,7,2,4018.75,8,5,1,0,2,False
